"GEO_ID","NAME","B19013_001E","B19013_001M","POPGROUP","POPGROUP_LABEL",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2015 Inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2015 Inflation-adjusted dollars)","Race/Ethnic Group","Population Groups",
"1400000US36081010400","Census Tract 104; Queens County; New York","57375","13672","001","Total population",
"1400000US36081010500","Census Tract 105; Queens County; New York","46292","10119","001","Total population",
"1400000US36081010600","Census Tract 106; Queens County; New York","55625","9284","001","Total population",
"1400000US36081010800","Census Tract 108; Queens County; New York","44545","11232","001","Total population",
"1400000US36081011000","Census Tract 110; Queens County; New York","70597","8201","001","Total population",
"1400000US36081011100","Census Tract 111; Queens County; New York","61078","7025","001","Total population",
"1400000US36081011200","Census Tract 112; Queens County; New York","46484","7617","001","Total population",
"1400000US36081011300","Census Tract 113; Queens County; New York","60404","7475","001","Total population",
"1400000US36081011400","Census Tract 114; Queens County; New York","38750","17679","001","Total population",
"1400000US36081011500","Census Tract 115; Queens County; New York","63519","7123","001","Total population",
"1400000US36081011600","Census Tract 116; Queens County; New York","59125","10608","001","Total population",
"1400000US36081011700","Census Tract 117; Queens County; New York","65556","15924","001","Total population",
"1400000US36081011800","Census Tract 118; Queens County; New York","53125","5352","001","Total population",
"1400000US36081011900","Census Tract 119; Queens County; New York","55819","9842","001","Total population",
"1400000US36081012000","Census Tract 120; Queens County; New York","48073","13798","001","Total population",
"1400000US36081012100","Census Tract 121; Queens County; New York","58209","5705","001","Total population",
"1400000US36081012200","Census Tract 122; Queens County; New York","67524","11071","001","Total population",
"1400000US36081012301","Census Tract 123.01; Queens County; New York","84026","20788","001","Total population",
"1400000US36081012400","Census Tract 124; Queens County; New York","57261","4432","001","Total population",
"1400000US36081012500","Census Tract 125; Queens County; New York","57593","9160","001","Total population",
"1400000US36081012601","Census Tract 126.01; Queens County; New York","60481","7847","001","Total population",
"1400000US36081012602","Census Tract 126.02; Queens County; New York","58594","11263","001","Total population",
"1400000US36081012800","Census Tract 128; Queens County; New York","63148","7899","001","Total population",
"1400000US36081013000","Census Tract 130; Queens County; New York","67054","9558","001","Total population",
"1400000US36081013200","Census Tract 132; Queens County; New York","63646","14832","001","Total population",
"1400000US36081013400","Census Tract 134; Queens County; New York","61105","5920","001","Total population",
"1400000US36081013500","Census Tract 135; Queens County; New York","56128","6455","001","Total population",
"1400000US36081013600","Census Tract 136; Queens County; New York","65483","11602","001","Total population",
"1400000US36081013700","Census Tract 137; Queens County; New York","60208","12426","001","Total population",
"1400000US36081013800","Census Tract 138; Queens County; New York","57917","13152","001","Total population",
"1400000US36081014000","Census Tract 140; Queens County; New York","67054","14432","001","Total population",
"1400000US36081014100","Census Tract 141; Queens County; New York","64643","9616","001","Total population",
"1400000US36081014201","Census Tract 142.01; Queens County; New York","56780","9094","001","Total population",
"1400000US36081014202","Census Tract 142.02; Queens County; New York","62656","17908","001","Total population",
"1400000US36081014300","Census Tract 143; Queens County; New York","57056","8323","001","Total population",
"1400000US36081014400","Census Tract 144; Queens County; New York","55341","25850","001","Total population",
"1400000US36081014500","Census Tract 145; Queens County; New York","53958","16497","001","Total population",
"1400000US36081014700","Census Tract 147; Queens County; New York","66094","17674","001","Total population",
"1400000US36081014800","Census Tract 148; Queens County; New York","57902","16007","001","Total population",
"1400000US36081014900","Census Tract 149; Queens County; New York","62955","17388","001","Total population",
"1400000US36081015000","Census Tract 150; Queens County; New York","74224","7238","001","Total population",
"1400000US36081015100","Census Tract 151; Queens County; New York","60771","6123","001","Total population",
"1400000US36081015200","Census Tract 152; Queens County; New York","59214","6825","001","Total population",
"1400000US36081015300","Census Tract 153; Queens County; New York","51144","7367","001","Total population",
"1400000US36081015400","Census Tract 154; Queens County; New York","53095","12530","001","Total population",
"1400000US36081015500","Census Tract 155; Queens County; New York","74271","9800","001","Total population",
"1400000US36081015600","Census Tract 156; Queens County; New York","50391","10962","001","Total population",
"1400000US36081015700","Census Tract 157; Queens County; New York","46632","5641","001","Total population",
"1400000US36081015801","Census Tract 158.01; Queens County; New York","63578","8099","001","Total population",
"1400000US36081015802","Census Tract 158.02; Queens County; New York","65664","13237","001","Total population",
