"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2022 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2022 inflation-adjusted dollars)",
"1500000US360470056010","Block Group 0; Census Tract 56.01; Kings County; New York","-","**",
"1500000US360470056011","Block Group 1; Census Tract 56.01; Kings County; New York","59500","59132",
"1500000US360470056012","Block Group 2; Census Tract 56.01; Kings County; New York","77542","27630",
"1500000US360470056020","Block Group 0; Census Tract 56.02; Kings County; New York","-","**",
"1500000US360470056021","Block Group 1; Census Tract 56.02; Kings County; New York","97750","21156",
"1500000US360470058001","Block Group 1; Census Tract 58; Kings County; New York","60625","9787",
"1500000US360470058002","Block Group 2; Census Tract 58; Kings County; New York","73517","19689",
"1500000US360470058003","Block Group 3; Census Tract 58; Kings County; New York","132434","16835",
"1500000US360470059001","Block Group 1; Census Tract 59; Kings County; New York","102647","26440",
"1500000US360470059002","Block Group 2; Census Tract 59; Kings County; New York","104896","36311",
"1500000US360470060001","Block Group 1; Census Tract 60; Kings County; New York","52366","16973",
"1500000US360470060002","Block Group 2; Census Tract 60; Kings County; New York","88068","44400",
"1500000US360470060003","Block Group 3; Census Tract 60; Kings County; New York","93469","19939",
"1500000US360470062001","Block Group 1; Census Tract 62; Kings County; New York","72716","14244",
"1500000US360470062002","Block Group 2; Census Tract 62; Kings County; New York","60724","26703",
"1500000US360470062003","Block Group 3; Census Tract 62; Kings County; New York","233315","108523",
"1500000US360470063001","Block Group 1; Census Tract 63; Kings County; New York","189464","61827",
"1500000US360470063002","Block Group 2; Census Tract 63; Kings County; New York","172578","56550",
"1500000US360470064001","Block Group 1; Census Tract 64; Kings County; New York","-","**",
"1500000US360470064002","Block Group 2; Census Tract 64; Kings County; New York","90658","36104",
"1500000US360470064003","Block Group 3; Census Tract 64; Kings County; New York","82377","28254",
"1500000US360470065001","Block Group 1; Census Tract 65; Kings County; New York","198393","94219",
"1500000US360470065002","Block Group 2; Census Tract 65; Kings County; New York","143529","79435",
"1500000US360470065003","Block Group 3; Census Tract 65; Kings County; New York","187768","13409",
"1500000US360470065004","Block Group 4; Census Tract 65; Kings County; New York","185197","37435",
"1500000US360470065005","Block Group 5; Census Tract 65; Kings County; New York","138913","112183",
"1500000US360470065006","Block Group 6; Census Tract 65; Kings County; New York","223882","195274",
"1500000US360470065007","Block Group 7; Census Tract 65; Kings County; New York","-","**",
"1500000US360470066001","Block Group 1; Census Tract 66; Kings County; New York","63750","34814",
"1500000US360470066002","Block Group 2; Census Tract 66; Kings County; New York","88611","37556",
"1500000US360470066003","Block Group 3; Census Tract 66; Kings County; New York","98989","11056",
"1500000US360470067001","Block Group 1; Census Tract 67; Kings County; New York","-","**",
"1500000US360470067002","Block Group 2; Census Tract 67; Kings County; New York","250,000+","***",
"1500000US360470067003","Block Group 3; Census Tract 67; Kings County; New York","218333","6590",
"1500000US360470067004","Block Group 4; Census Tract 67; Kings County; New York","149250","113045",
"1500000US360470067005","Block Group 5; Census Tract 67; Kings County; New York","220313","139070",
"1500000US360470068001","Block Group 1; Census Tract 68; Kings County; New York","89261","62383",
"1500000US360470068002","Block Group 2; Census Tract 68; Kings County; New York","56458","26540",
"1500000US360470068003","Block Group 3; Census Tract 68; Kings County; New York","130875","80418",
"1500000US360470068004","Block Group 4; Census Tract 68; Kings County; New York","36144","7933",
"1500000US360470069011","Block Group 1; Census Tract 69.01; Kings County; New York","139728","51067",
"1500000US360470069012","Block Group 2; Census Tract 69.01; Kings County; New York","128173","50810",
"1500000US360470069021","Block Group 1; Census Tract 69.02; Kings County; New York","250,000+","***",
"1500000US360470069022","Block Group 2; Census Tract 69.02; Kings County; New York","215542","28584",
"1500000US360470070001","Block Group 1; Census Tract 70; Kings County; New York","80361","22753",
"1500000US360470070002","Block Group 2; Census Tract 70; Kings County; New York","87250","25578",
"1500000US360470071001","Block Group 1; Census Tract 71; Kings County; New York","163750","74373",
"1500000US360470071002","Block Group 2; Census Tract 71; Kings County; New York","37168","17211",
"1500000US360470071003","Block Group 3; Census Tract 71; Kings County; New York","-","**",
"1500000US360470072001","Block Group 1; Census Tract 72; Kings County; New York","63352","20972",
"1500000US360470074001","Block Group 1; Census Tract 74; Kings County; New York","71750","48155",
"1500000US360470074002","Block Group 2; Census Tract 74; Kings County; New York","65000","22400",
"1500000US360470074003","Block Group 3; Census Tract 74; Kings County; New York","90643","30097",
"1500000US360470074004","Block Group 4; Census Tract 74; Kings County; New York","68162","17847",
"1500000US360470075001","Block Group 1; Census Tract 75; Kings County; New York","202906","192857",
"1500000US360470075002","Block Group 2; Census Tract 75; Kings County; New York","160993","56247",
"1500000US360470075003","Block Group 3; Census Tract 75; Kings County; New York","129286","52685",
"1500000US360470075004","Block Group 4; Census Tract 75; Kings County; New York","182722","80929",
"1500000US360470075005","Block Group 5; Census Tract 75; Kings County; New York","71276","60401",
"1500000US360470076001","Block Group 1; Census Tract 76; Kings County; New York","55609","21511",
"1500000US360470076002","Block Group 2; Census Tract 76; Kings County; New York","42772","42577",
"1500000US360470076003","Block Group 3; Census Tract 76; Kings County; New York","70184","20702",
"1500000US360470077001","Block Group 1; Census Tract 77; Kings County; New York","200533","107384",
"1500000US360470077002","Block Group 2; Census Tract 77; Kings County; New York","198715","31719",
"1500000US360470077003","Block Group 3; Census Tract 77; Kings County; New York","174766","143116",
"1500000US360470077004","Block Group 4; Census Tract 77; Kings County; New York","227411","100828",
"1500000US360470078001","Block Group 1; Census Tract 78; Kings County; New York","46912","45796",
"1500000US360470078002","Block Group 2; Census Tract 78; Kings County; New York","62788","39819",
"1500000US360470078003","Block Group 3; Census Tract 78; Kings County; New York","49891","46369",
"1500000US360470078004","Block Group 4; Census Tract 78; Kings County; New York","92202","31676",
"1500000US360470080001","Block Group 1; Census Tract 80; Kings County; New York","90475","17916",
"1500000US360470080002","Block Group 2; Census Tract 80; Kings County; New York","-","**",
"1500000US360470080003","Block Group 3; Census Tract 80; Kings County; New York","59375","58781",
"1500000US360470082001","Block Group 1; Census Tract 82; Kings County; New York","51383","10175",
"1500000US360470082002","Block Group 2; Census Tract 82; Kings County; New York","42868","28549",
"1500000US360470082003","Block Group 3; Census Tract 82; Kings County; New York","42880","30338",
"1500000US360470084001","Block Group 1; Census Tract 84; Kings County; New York","146149","71068",
"1500000US360470084002","Block Group 2; Census Tract 84; Kings County; New York","97054","77040",
"1500000US360470084003","Block Group 3; Census Tract 84; Kings County; New York","58357","58124",
"1500000US360470085001","Block Group 1; Census Tract 85; Kings County; New York","16393","6364",
"1500000US360470085002","Block Group 2; Census Tract 85; Kings County; New York","43058","17875",
"1500000US360470085003","Block Group 3; Census Tract 85; Kings County; New York","14515","12877",
"1500000US360470086001","Block Group 1; Census Tract 86; Kings County; New York","-","**",
"1500000US360470088001","Block Group 1; Census Tract 88; Kings County; New York","62586","35777",
"1500000US360470088002","Block Group 2; Census Tract 88; Kings County; New York","100000","73692",
"1500000US360470090011","Block Group 1; Census Tract 90.01; Kings County; New York","44026","6113",
"1500000US360470090021","Block Group 1; Census Tract 90.02; Kings County; New York","49565","19772",
"1500000US360470092011","Block Group 1; Census Tract 92.01; Kings County; New York","136250","78636",
"1500000US360470092012","Block Group 2; Census Tract 92.01; Kings County; New York","60078","35964",
"1500000US360470092021","Block Group 1; Census Tract 92.02; Kings County; New York","51810","29391",
"1500000US360470092022","Block Group 2; Census Tract 92.02; Kings County; New York","53022","7855",
"1500000US360470094011","Block Group 1; Census Tract 94.01; Kings County; New York","35729","24491",
"1500000US360470094012","Block Group 2; Census Tract 94.01; Kings County; New York","65000","10989",
"1500000US360470094021","Block Group 1; Census Tract 94.02; Kings County; New York","71000","33778",
"1500000US360470094022","Block Group 2; Census Tract 94.02; Kings County; New York","76250","45721",
"1500000US360470096001","Block Group 1; Census Tract 96; Kings County; New York","58363","28811",
"1500000US360470096002","Block Group 2; Census Tract 96; Kings County; New York","64583","26048",
"1500000US360470096003","Block Group 3; Census Tract 96; Kings County; New York","125345","41860",
"1500000US360470096004","Block Group 4; Census Tract 96; Kings County; New York","69792","38192",
"1500000US360470098001","Block Group 1; Census Tract 98; Kings County; New York","83060","42363",
"1500000US360470098002","Block Group 2; Census Tract 98; Kings County; New York","86797","47167",
"1500000US360470098003","Block Group 3; Census Tract 98; Kings County; New York","50605","9828",
"1500000US360470098004","Block Group 4; Census Tract 98; Kings County; New York","62756","18067",
"1500000US360470100001","Block Group 1; Census Tract 100; Kings County; New York","54863","52831",
"1500000US360470100002","Block Group 2; Census Tract 100; Kings County; New York","84338","44016",
"1500000US360470100003","Block Group 3; Census Tract 100; Kings County; New York","58702","17755",
"1500000US360470100004","Block Group 4; Census Tract 100; Kings County; New York","-","**",
"1500000US360470101001","Block Group 1; Census Tract 101; Kings County; New York","70862","20252",
"1500000US360470101002","Block Group 2; Census Tract 101; Kings County; New York","150865","60129",
"1500000US360470101003","Block Group 3; Census Tract 101; Kings County; New York","-","**",
"1500000US360470102001","Block Group 1; Census Tract 102; Kings County; New York","62365","11337",
"1500000US360470102002","Block Group 2; Census Tract 102; Kings County; New York","65385","64079",
"1500000US360470102003","Block Group 3; Census Tract 102; Kings County; New York","41042","22788",
"1500000US360470104011","Block Group 1; Census Tract 104.01; Kings County; New York","47143","19088",
"1500000US360470104012","Block Group 2; Census Tract 104.01; Kings County; New York","67986","25013",
"1500000US360470104021","Block Group 1; Census Tract 104.02; Kings County; New York","33250","25428",
"1500000US360470104022","Block Group 2; Census Tract 104.02; Kings County; New York","30804","14584",
"1500000US360470106011","Block Group 1; Census Tract 106.01; Kings County; New York","45000","28870",
"1500000US360470106012","Block Group 2; Census Tract 106.01; Kings County; New York","31385","22339",
"1500000US360470106021","Block Group 1; Census Tract 106.02; Kings County; New York","63323","11659",
