cartodb_id,bbl,tract_10,sba_name,ccd_name,cd_name,boro_name,city_name,tax_delinquency,ser_violation,assessed_value,owner_name,res_units,year_built,buildings,net_inc_sqft,gross_exp_sqft,standard_address,inc_tar_info,inc_tar_units_0bed,inc_tar_units_1bed,inc_tar_units_2bed,inc_tar_units_3bed,inc_tar_units_4bed,floodplain_flag,applied_filters
9633869,3066017501,36047043200,Bensonhurst,City Council District 44,BK 11 - Bensonhurst,Brooklyn,New York City,1,,1458537,UNAVAILABLE OWNER,19,2006,1,,,1559 West 6 Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9684492,3066017502,36047043200,Bensonhurst,City Council District 44,BK 11 - Bensonhurst,Brooklyn,New York City,1,,265532,UNAVAILABLE OWNER,6,2011,1,,,140 Avenue O,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9634253,3066027502,36047043400,Bensonhurst,City Council District 44,BK 11 - Bensonhurst,Brooklyn,New York City,1,,991846,UNAVAILABLE OWNER,12,2006,1,,,267 Avenue P,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9634254,3066027503,36047043400,Bensonhurst,City Council District 44,BK 11 - Bensonhurst,Brooklyn,New York City,1,,243031,UNAVAILABLE OWNER,6,2012,1,,,162 Avenue O,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9634400,3066037503,36047043400,Bensonhurst,City Council District 44,BK 11 - Bensonhurst,Brooklyn,New York City,1,,1771490,UNAVAILABLE OWNER,20,2007,1,,,295 Avenue P,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9634078,3066047501,36047043400,Bensonhurst,City Council District 44,BK 11 - Bensonhurst,Brooklyn,New York City,1,,905627,UNAVAILABLE OWNER,10,2008,1,,,1549 West 3 Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9634221,3066057502,36047043400,Bensonhurst,City Council District 44,BK 11 - Bensonhurst,Brooklyn,New York City,1,,3805205,UNAVAILABLE OWNER,35,2017,1,,,1502 West 1 Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9634220,3066057501,36047043400,Bensonhurst,City Council District 44,BK 11 - Bensonhurst,Brooklyn,New York City,1,,1021950,UNAVAILABLE OWNER,8,2006,1,,,339 Avenue P,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9684614,3066097501,36047043800,Borough Park,City Council District 44,BK 12 - Borough Park,Brooklyn,New York City,1,,6502267,UNAVAILABLE OWNER,32,2011,1,,,431 Avenue P,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9684728,3066120022,36047043800,Borough Park,City Council District 44,BK 12 - Borough Park,Brooklyn,New York City,1,,5440950,OCEAN PARKWAY HOLDINGS LLC,47,2018,1,,,1544 Ocean Parkway,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9686492,3066257501,36047042600,Bensonhurst,City Council District 44,BK 11 - Bensonhurst,Brooklyn,New York City,1,1,2083956,THE AVENUE P LUXURY CONDOMINIUM INC,14,2005,1,,,214 Avenue P,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9689035,3066437501,36047040400,Bensonhurst,City Council District 44,BK 11 - Bensonhurst,Brooklyn,New York City,1,,1562057,UNAVAILABLE OWNER,24,2008,1,,,1725 Stillwell Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9689640,3066527501,36047042400,Bensonhurst,City Council District 44,BK 11 - Bensonhurst,Brooklyn,New York City,1,,4812306,UNAVAILABLE OWNER,37,2008,1,,,1740 West 4 Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9689301,3066537502,36047042400,Bensonhurst,City Council District 47,BK 11 - Bensonhurst,Brooklyn,New York City,1,,1339207,UNAVAILABLE OWNER,16,2012,1,,,366 Kings Highway,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9637710,3066687501,36047040400,Bensonhurst,City Council District 47,BK 11 - Bensonhurst,Brooklyn,New York City,1,1,387904,UNAVAILABLE OWNER,7,2008,1,,,26 Highlawn Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9692376,3066787501,36047041200,Bensonhurst,City Council District 44,BK 11 - Bensonhurst,Brooklyn,New York City,1,1,2954199,UNAVAILABLE OWNER,24,2007,1,,,412 Kings Highway,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9692377,3066787502,36047041200,Bensonhurst,City Council District 44,BK 11 - Bensonhurst,Brooklyn,New York City,1,,1801350,UNAVAILABLE OWNER,24,2009,1,,,390 Kings Highway,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9692009,3066787503,36047041200,Bensonhurst,City Council District 44,BK 11 - Bensonhurst,Brooklyn,New York City,1,,956704,UNAVAILABLE OWNER,10,2009,1,,,380 Kings Highway,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9662364,3066817501,36047041401,Sheepshead Bay/Gravesend,City Council District 47,BK 15 - Sheepshead Bay,Brooklyn,New York City,1,,3120303,THE TOWNHOUSE,18,2007,2,,,1862 East 2 Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
