bbl,UnitCount_by_BBL,borough,block,lot,cd,bct2020,address,latitude,longitude,FIPS,GEOID,geometry
3032487501,8,BK,3248,7501,304,044500,159 IRVING AVENUE,40.7027163,-73.9203807,047,047044500,POINT (-73.9203807 40.7027163)
3032487502,15,BK,3248,7502,304,044500,1610 DEKALB AVENUE,40.7038245,-73.9193587,047,047044500,POINT (-73.9193587 40.7038245)
3032490011,8,BK,3249,11,304,044500,1636 DEKALB AVENUE,40.7044828,-73.9186979,047,047044500,POINT (-73.9186979 40.7044828)
3032490035,27,BK,3249,35,304,044500,371 STOCKHOLM STREET,40.7047622,-73.9179365,047,047044500,POINT (-73.9179365 40.7047622)
3032530028,8,BK,3253,28,304,039500,314 EVERGREEN AVENUE,40.6952626,-73.9261884,047,047039500,POINT (-73.9261884 40.6952626)
3032530029,8,BK,3253,29,304,039500,316 EVERGREEN AVENUE,40.6952214,-73.9261163,047,047039500,POINT (-73.9261163 40.6952214)
3032540007,8,BK,3254,7,304,042100,263 EVERGREEN AVENUE,40.6957292,-73.9260725,047,047042100,POINT (-73.9260725 40.6957292)
3032540008,8,BK,3254,8,304,042100,261 EVERGREEN AVENUE,40.6957704,-73.9261409,047,047042100,POINT (-73.9261409 40.6957704)
3032540065,9,BK,3254,65,304,042100,67 STANHOPE STREET,40.6963817,-73.9250259,047,047042100,POINT (-73.9250259 40.6963817)
3032590011,8,BK,3259,11,304,044300,292 STOCKHOLM STREET,40.7025071,-73.9194757,047,047044300,POINT (-73.9194757 40.7025071)
3032590013,8,BK,3259,13,304,044300,296 STOCKHOLM STREET,40.7026195,-73.9193674,047,047044300,POINT (-73.9193674 40.7026195)
3032590018,8,BK,3259,18,304,044300,306 STOCKHOLM STREET,40.7028938,-73.9190965,047,047044300,POINT (-73.9190965 40.7028938)
3032590049,10,BK,3259,49,304,044300,303 STANHOPE STREET,40.7026357,-73.9189093,047,047044300,POINT (-73.9189093 40.7026357)
3032640012,8,BK,3264,12,304,039500,6 STANHOPE STREET,40.6944612,-73.9262145,047,047039500,POINT (-73.9262145 40.6944612)
3032640018,26,BK,3264,18,304,039500,18 STANHOPE STREET,40.6947821,-73.9258463,047,047039500,POINT (-73.9258463 40.6947821)
3032640030,8,BK,3264,30,304,039500,334 EVERGREEN AVENUE,40.6947955,-73.9253559,047,047039500,POINT (-73.9253559 40.6947955)
3032650011,20,BK,3265,11,304,042100,44 STANHOPE STREET,40.6954651,-73.9251351,047,047042100,POINT (-73.9251351 40.6954651)
3032660023,9,BK,3266,23,304,042100,140 STANHOPE STREET,40.698167,-73.9225788,047,047042100,POINT (-73.9225788 40.698167)
3032680011,6,BK,3268,11,304,043100,223 WILSON AVENUE,40.6988528,-73.9219721,047,047043100,POINT (-73.9219721 40.6988528)
3032680012,6,BK,3268,12,304,043100,221 WILSON AVENUE,40.6988446,-73.9220731,047,047043100,POINT (-73.9220731 40.6988446)
3032680054,7,BK,3268,54,304,043100,207 HIMROD STREET,40.6991267,-73.9211676,047,047043100,POINT (-73.9211676 40.6991267)
3032680055,7,BK,3268,55,304,043100,205 HIMROD STREET,40.6990746,-73.9212181,047,047043100,POINT (-73.9212181 40.6990746)
3032680057,7,BK,3268,57,304,043100,201 HIMROD STREET,40.6989676,-73.9213265,047,047043100,POINT (-73.9213265 40.6989676)
3032680058,7,BK,3268,58,304,043100,199 HIMROD STREET,40.6989073,-73.9213842,047,047043100,POINT (-73.9213842 40.6989073)
3032680059,6,BK,3268,59,304,043100,197 HIMROD STREET,40.6988524,-73.9214384,047,047043100,POINT (-73.9214384 40.6988524)
3032707501,23,BK,3270,7501,304,044300,286 STANHOPE STREET,40.7020784,-73.9187225,047,047044300,POINT (-73.9187225 40.7020784)
3032730005,7,BK,3273,5,304,039500,1207 BROADWAY,40.6923067,-73.9264837,047,047039500,POINT (-73.9264837 40.6923067)
3032730035,20,BK,3273,35,304,039500,890 BUSHWICK AVENUE,40.693297,-73.9255234,047,047039500,POINT (-73.9255234 40.693297)
3032730038,8,BK,3273,38,304,039500,898 BUSHWICK AVENUE,40.69322,-73.9253865,047,047039500,POINT (-73.9253865 40.69322)
3032740002,168,BK,3274,2,304,039500,340 EVERGREEN AVENUE,40.6943917,-73.9249056,047,047039500,POINT (-73.9249056 40.6943917)
3032740101,54,BK,3274,101,304,039500,889 BUSHWICK AVENUE,40.6938402,-73.9252163,047,047039500,POINT (-73.9252163 40.6938402)
3032750036,7,BK,3275,36,304,042100,96 HIMROD STREET,40.6960706,-73.923454,047,047042100,POINT (-73.923454 40.6960706)
3032750037,8,BK,3275,37,304,042100,98 HIMROD STREET,40.6961199,-73.923407,047,047042100,POINT (-73.923407 40.6961199)
3032750039,8,BK,3275,39,304,042100,100 HIMROD STREET,40.6961748,-73.9233529,047,047042100,POINT (-73.9233529 40.6961748)
3032787501,6,BK,3278,7501,304,043100,245 HARMAN STREET,40.6989723,-73.9201363,047,047043100,POINT (-73.9201363 40.6989723)
3032800052,32,BK,3280,52,304,044300,377 HARMAN STREET,40.7017316,-73.9174317,047,047044300,POINT (-73.9174317 40.7017316)
3032807501,52,BK,3280,7501,304,044300,316 HIMROD STREET,40.7017484,-73.9178753,047,047044300,POINT (-73.9178753 40.7017484)
3032807502,18,BK,3280,7502,304,044300,369 HARMAN STREET,40.7015506,-73.9176483,047,047044300,POINT (-73.9176483 40.7015506)
3032830009,7,BK,3283,9,304,039500,1223 BROADWAY,40.6920511,-73.926008,047,047039500,POINT (-73.926008 40.6920511)
3032840026,6,BK,3284,26,304,039500,370 EVERGREEN AVENUE,40.6940534,-73.9238854,047,047039500,POINT (-73.9238854 40.6940534)
3032850072,7,BK,3285,72,304,041900,1173 GREENE AVENUE,40.6952713,-73.9226074,047,047041900,POINT (-73.9226074 40.6952713)
3032850073,7,BK,3285,73,304,041900,1171 GREENE AVENUE,40.6952219,-73.922658,047,047041900,POINT (-73.922658 40.6952219)
3032870036,9,BK,3287,36,304,043100,1295 GREENE AVENUE,40.6981623,-73.9197514,047,047043100,POINT (-73.9197514 40.6981623)
3032900015,8,BK,3290,15,304,044300,378 HARMAN STREET,40.7014458,-73.9170029,047,047044300,POINT (-73.9170029 40.7014458)
3032907501,16,BK,3290,7501,304,044300,1427 GREENE AVENUE,40.7017637,-73.9162199,047,047044300,POINT (-73.9162199 40.7017637)
3032930014,6,BK,3293,14,304,039500,10 GOODWIN PLACE,40.6917923,-73.9247246,047,047039500,POINT (-73.9247246 40.6917923)
3032930018,8,BK,3293,18,304,039500,18 GOODWIN PLACE,40.6916659,-73.9245047,047,047039500,POINT (-73.9245047 40.6916659)
3032930019,8,BK,3293,19,304,039500,20 GOODWIN PLACE,40.6916302,-73.9244399,047,047039500,POINT (-73.9244399 40.6916302)
3032930020,8,BK,3293,20,304,039500,22 GOODWIN PLACE,40.6915944,-73.924375,047,047039500,POINT (-73.924375 40.6915944)
3032960014,10,BK,3296,14,304,041900,1164 GREENE AVENUE,40.6943601,-73.9227816,047,047041900,POINT (-73.9227816 40.6943601)
3032960016,10,BK,3296,16,304,041900,1168 GREENE AVENUE,40.6944451,-73.9226985,047,047041900,POINT (-73.9226985 40.6944451)
3032960041,10,BK,3296,41,304,041900,1214 GREENE AVENUE,40.6954957,-73.9216659,047,047041900,POINT (-73.9216659 40.6954957)
3033020042,19,BK,3302,42,304,044100,387 BLEECKER STREET,40.7023799,-73.9144339,047,047044100,POINT (-73.9144339 40.7023799)
3033040007,8,BK,3304,7,304,039500,18A BLEECKER STREET,40.6930729,-73.922884,047,047039500,POINT (-73.922884 40.6930729)
3033040014,21,BK,3304,14,304,039500,412 EVERGREEN AVENUE,40.6931329,-73.9223647,047,047039500,POINT (-73.9223647 40.6931329)
3033060018,26,BK,3306,18,304,041900,150 BLEECKER STREET,40.6961066,-73.9199162,047,047041900,POINT (-73.9199162 40.6961066)
3033070101,10,BK,3307,101,304,043300,311 WILSON AVENUE,40.6969263,-73.9185773,047,047043300,POINT (-73.9185773 40.6969263)
3033190025,13,BK,3319,25,304,044100,322 MENAHAN STREET,40.7006286,-73.9142918,047,047044100,POINT (-73.9142918 40.7006286)
3033200021,8,BK,3320,21,304,044100,366 MENAHAN STREET,40.7017312,-73.9131868,047,047044100,POINT (-73.9131868 40.7017312)
3033200022,8,BK,3320,22,304,044100,370 MENAHAN STREET,40.7017943,-73.9131218,047,047044100,POINT (-73.9131218 40.7017943)
3033230001,68,BK,3323,1,304,041700,93 LINDEN STREET,40.6928242,-73.9204827,047,047041700,POINT (-73.9204827 40.6928242)
3033280026,39,BK,3328,26,304,044100,378 GROVE STREET,40.7002794,-73.9134628,047,047044100,POINT (-73.9134628 40.7002794)
3033280040,13,BK,3328,40,304,044100,359 LINDEN STREET,40.700035,-73.9132395,047,047044100,POINT (-73.9132395 40.700035)
3033287501,59,BK,3328,7501,304,044100,358 GROVE STREET,40.6999393,-73.9137986,047,047044100,POINT (-73.9137986 40.6999393)
3033310005,8,BK,3331,5,304,039900,66 LINDEN STREET,40.6917703,-73.9206534,047,047039900,POINT (-73.9206534 40.6917703)
3033310021,10,BK,3331,21,304,039900,1183 GATES AVENUE,40.6920169,-73.9199536,047,047039900,POINT (-73.9199536 40.6920169)
3033330040,15,BK,3333,40,304,041700,1337 GATES AVENUE,40.6951492,-73.9168701,047,047041700,POINT (-73.9168701 40.6951492)
3033450041,8,BK,3345,41,304,043900,381 PALMETTO STREET,40.6989855,-73.9119282,047,047043900,POINT (-73.9119282 40.6989855)
3033457501,11,BK,3345,7501,304,043900,1552 MYRTLE AVENUE,40.6993119,-73.9115887,047,047043900,POINT (-73.9115887 40.6993119)
3033480051,8,BK,3348,51,304,039700,25 WOODBINE STREET,40.6894918,-73.9200864,047,047039700,POINT (-73.9200864 40.6894918)
3033490020,8,BK,3349,20,304,039900,76 PALMETTO STREET,40.6911927,-73.9188727,047,047039900,POINT (-73.9188727 40.6911927)
3033490032,8,BK,3349,32,304,039900,522 EVERGREEN AVENUE,40.6913569,-73.918191,047,047039900,POINT (-73.918191 40.6913569)
3033490045,8,BK,3349,45,304,039900,65 WOODBINE STREET,40.6907453,-73.9188444,047,047039900,POINT (-73.9188444 40.6907453)
3033500039,8,BK,3350,39,304,041700,143 WOODBINE STREET,40.6927174,-73.9169164,047,047041700,POINT (-73.9169164 40.6927174)
3033500040,8,BK,3350,40,304,041700,141 WOODBINE STREET,40.6926625,-73.916967,047,047041700,POINT (-73.916967 40.6926625)
3033540007,6,BK,3354,7,304,043900,5 RIDGEWOOD PLACE,40.698771,-73.9113658,047,047043900,POINT (-73.9113658 40.698771)
3033540009,6,BK,3354,9,304,043900,1 RIDGEWOOD PLACE,40.6988534,-73.9115136,047,047043900,POINT (-73.9115136 40.6988534)
3033570060,6,BK,3357,60,304,039700,961 MADISON STREET,40.6888299,-73.9195535,047,047039700,POINT (-73.9195535 40.6888299)
3033577501,37,BK,3357,7501,304,039700,951 MADISON STREET,40.6884706,-73.9198641,047,047039700,POINT (-73.9198641 40.6884706)
3033660028,18,BK,3366,28,304,039700,982 MADISON STREET,40.6890297,-73.9186518,047,047039700,POINT (-73.9186518 40.6890297)
3033660041,8,BK,3366,41,304,039700,1140 BUSHWICK AVENUE,40.6891199,-73.9181289,047,047039700,POINT (-73.9181289 40.6891199)
3033700006,9,BK,3370,6,304,043500, WILSON AVENUE,40.6940571,-73.9135394,047,047043500,POINT (-73.9135394 40.6940571)
3033730015,8,BK,3373,15,304,039700,1100 PUTNAM AVENUE,40.6880963,-73.9183933,047,047039700,POINT (-73.9183933 40.6880963)
3033790031,8,BK,3379,31,304,043900,1530 PUTNAM AVENUE,40.6977014,-73.9089727,047,047043900,POINT (-73.9089727 40.6977014)
3033790054,8,BK,3379,54,304,043900,1534 PUTNAM AVENUE,40.6977453,-73.9089077,047,047043900,POINT (-73.9089077 40.6977453)
3033860041,10,BK,3386,41,304,043900,1503 JEFFERSON AVENUE,40.6970171,-73.9079422,047,047043900,POINT (-73.9079422 40.6970171)
3033860141,8,BK,3386,141,304,043900,406 CORNELIA STREET,40.6972288,-73.9083206,047,047043900,POINT (-73.9083206 40.6972288)
3034087501,32,BK,3408,7501,304,040100,1595 BROADWAY,40.6857386,-73.9147941,047,047040100,POINT (-73.9147941 40.6857386)
3034170044,8,BK,3417,44,304,041300,183 COVERT STREET,40.6899256,-73.9091059,047,047041300,POINT (-73.9091059 40.6899256)
3034180034,8,BK,3418,34,304,043700,820 KNICKERBOCKER AVENUE,40.6920868,-73.9070439,047,047043700,POINT (-73.9070439 40.6920868)
3034190027,8,BK,3419,27,304,043700,338 ELDERT STREET,40.6934255,-73.9061333,047,047043700,POINT (-73.9061333 40.6934255)
3034190028,8,BK,3419,28,304,043700,340 ELDERT STREET,40.6934831,-73.9060791,047,047043700,POINT (-73.9060791 40.6934831)
3034190029,60,BK,3419,29,304,043700,342 ELDERT STREET,40.693719,-73.9058444,047,047043700,POINT (-73.9058444 40.693719)
3034210059,8,BK,3421,59,304,040100,61 SCHAEFER STREET,40.6863071,-73.9114906,047,047040100,POINT (-73.9114906 40.6863071)
3034320042,8,BK,3432,42,304,040300,37A COOPER STREET,40.6845828,-73.9108403,047,047040300,POINT (-73.9108403 40.6845828)
3034327501,7,BK,3432,7501,304,040300,1008 DECATUR STREET,40.6848602,-73.9110274,047,047040300,POINT (-73.9110274 40.6848602)
3034350028,15,BK,3435,28,304,041100,610 WILSON AVENUE,40.68952,-73.9065715,047,047041100,POINT (-73.9065715 40.68952)
3034510009,10,BK,3451,9,304,040300,682 CHAUNCEY STREET,40.6842405,-73.9082988,047,047040300,POINT (-73.9082988 40.6842405)
3034560030,8,BK,3456,30,304,040300,1462 BUSHWICK AVENUE,40.6833289,-73.9078998,047,047040300,POINT (-73.9078998 40.6833289)
3034560031,8,BK,3456,31,304,040300,1464 BUSHWICK AVENUE,40.6832849,-73.9078241,047,047040300,POINT (-73.9078241 40.6832849)
3034560032,7,BK,3456,32,304,040300,1466 BUSHWICK AVENUE,40.6832465,-73.9077557,047,047040300,POINT (-73.9077557 40.6832465)
3034570005,8,BK,3457,5,304,040300,1471 BUSHWICK AVENUE,40.6836853,-73.9073188,047,047040300,POINT (-73.9073188 40.6836853)
3034570006,8,BK,3457,6,304,040300,1469 BUSHWICK AVENUE,40.6837265,-73.9073873,047,047040300,POINT (-73.9073873 40.6837265)
3034570007,8,BK,3457,7,304,040300,1465 BUSHWICK AVENUE,40.6837677,-73.9074593,047,047040300,POINT (-73.9074593 40.6837677)
3035100024,8,BK,3510,24,316,090000,2019 UNION STREET,40.6669362,-73.9214435,047,047090000,POINT (-73.9214435 40.6669362)
3035170031,12,BK,3517,31,316,090200,1574 PITKIN AVENUE,40.668746,-73.915216,047,047090200,POINT (-73.915216 40.668746)
3035670016,8,BK,3567,16,316,089400,255 GRAFTON STREET,40.6619707,-73.9172395,047,047089400,POINT (-73.9172395 40.6619707)
3036640052,10,BK,3664,52,305,114600,2741 FULTON STREET,40.677997,-73.8933924,047,047114600,POINT (-73.8933924 40.677997)
3036740016,9,BK,3674,16,305,119800,2746 FULTON STREET,40.6775824,-73.8931984,047,047119800,POINT (-73.8931984 40.6775824)
3037820130,52,BK,3782,130,305,113400,360 SNEDIKER AVENUE,40.6659757,-73.9004081,047,047113400,POINT (-73.9004081 40.6659757)
3037920023,8,BK,3792,23,305,115800,431 WYONA STREET,40.6680922,-73.8916743,047,047115800,POINT (-73.8916743 40.6680922)
3037920025,8,BK,3792,25,305,115800,429 WYONA STREET,40.6681636,-73.8916922,047,047115800,POINT (-73.8916922 40.6681636)
3037920029,8,BK,3792,29,305,115800,736 BLAKE AVENUE,40.6682154,-73.8913317,047,047115800,POINT (-73.8913317 40.6682154)
3038080010,20,BK,3808,10,305,112600,549 VERMONT STREET,40.6658583,-73.892042,047,047112600,POINT (-73.892042 40.6658583)
3038080036,20,BK,3808,36,305,112600,510 WYONA STREET,40.6659074,-73.8916959,047,047112600,POINT (-73.8916959 40.6659074)
3038110128,10,BK,3811,128,316,091800,388 CHRISTOPHER AVENUE,40.6628006,-73.9043922,047,047091800,POINT (-73.9043922 40.6628006)
3038740040,8,BK,3874,40,305,109800,722 HINSDALE STREET,40.6569397,-73.8971527,047,047109800,POINT (-73.8971527 40.6569397)
3038750050,26,BK,3875,50,305,109800,379 DEWITT AVENUE,40.6564392,-73.8960254,047,047109800,POINT (-73.8960254 40.6564392)
3039680037,10,BK,3968,37,305,117000,671 LIBERTY AVENUE,40.6763093,-73.8851392,047,047117000,POINT (-73.8851392 40.6763093)
3039777501,12,BK,3977,7501,305,115200,509 GLENMORE AVENUE,40.6740975,-73.8913329,047,047115200,POINT (-73.8913329 40.6740975)
3040030035,32,BK,4003,35,305,116600,2433 PITKIN AVENUE,40.6741272,-73.8824788,047,047116600,POINT (-73.8824788 40.6741272)
3040060013,79,BK,4006,13,305,119200,820 GLENMORE AVENUE,40.6753868,-73.8795889,047,047119200,POINT (-73.8795889 40.6753868)
3040100014,8,BK,4010,14,305,115200,309 VAN SICLEN AVENUE,40.6723423,-73.889937,047,047115200,POINT (-73.889937 40.6723423)
3040877501,12,BK,4087,7501,305,112400,580 VAN SICLEN AVENUE,40.6652677,-73.8886583,047,047112400,POINT (-73.8886583 40.6652677)
3040880019,8,BK,4088,19,305,112400,778 LIVONIA AVENUE,40.6654044,-73.8881102,047,047112400,POINT (-73.8881102 40.6654044)
3040880020,8,BK,4088,20,305,112400,780 LIVONIA AVENUE,40.6654153,-73.8880272,047,047112400,POINT (-73.8880272 40.6654153)
3041570032,41,BK,4157,32,305,119600,999 LIBERTY AVENUE,40.6779907,-73.8735923,047,047119600,POINT (-73.8735923 40.6779907)
3042450005,6,BK,4245,5,305,119400,275 MILFORD STREET,40.6725562,-73.8763063,047,047119400,POINT (-73.8763063 40.6725562)
3042950073,6,BK,4295,73,305,113000,19 MALTA STREET,40.6600263,-73.8957098,047,047113000,POINT (-73.8957098 40.6600263)
3042980006,6,BK,4298,6,305,112800,368 NEW LOTS AVENUE,40.6614652,-73.8933683,047,047112800,POINT (-73.8933683 40.6614652)
3042980076,8,BK,4298,76,305,112800,647 SHEFFIELD AVENUE,40.6611907,-73.8933435,047,047112800,POINT (-73.8933435 40.6611907)
3042980077,8,BK,4298,77,305,112800,643 SHEFFIELD AVENUE,40.6612594,-73.8933975,047,047112800,POINT (-73.8933975 40.6612594)
3044710109,36,BK,4471,109,305,120803,458 RUBY STREET,40.6707157,-73.8605384,047,047120803,POINT (-73.8605384 40.6707157)
3045170001,100,BK,4517,1,305,122000,1426 LORING AVENUE,40.6678017,-73.8590666,047,047122000,POINT (-73.8590666 40.6678017)
3045170003,83,BK,4517,3,305,122000,646 EMERALD STREET,40.6670987,-73.8588554,047,047122000,POINT (-73.8588554 40.6670987)
3045710001,48,BK,4571,1,305,122000,1101 ELDERT LANE,40.6626928,-73.8606777,047,047122000,POINT (-73.8606777 40.6626928)
3045710050,54,BK,4571,50,305,122000,922 FORBELL STREET,40.6619624,-73.8604269,047,047122000,POINT (-73.8604269 40.6619624)
3045920012,45,BK,4592,12,317,088002,106 REMSEN AVENUE,40.6611968,-73.9298016,047,047088002,POINT (-73.9298016 40.6611968)
3045970001,68,BK,4597,1,317,088400,1044 EAST NEW YORK AVENUE,40.6645852,-73.9276353,047,047088400,POINT (-73.9276353 40.6645852)
3046077501,18,BK,4607,7501,317,086600,184 REMSEN AVENUE,40.6595761,-73.9278498,047,047086600,POINT (-73.9278498 40.6595761)
3046140068,10,BK,4614,68,317,088400,117 EAST 95 STREET,40.6629336,-73.9245805,047,047088400,POINT (-73.9245805 40.6629336)
3046607501,31,BK,4660,7501,317,086600,900 LENOX ROAD,40.6553866,-73.9262902,047,047086600,POINT (-73.9262902 40.6553866)
3046810063,6,BK,4681,63,317,086400,191 EAST 55 STREET,40.6533796,-73.9254238,047,047086400,POINT (-73.9254238 40.6533796)
3047920032,8,BK,4792,32,309,080600,453 MAPLE STREET,40.6613372,-73.9459634,047,047080600,POINT (-73.9459634 40.6613372)
3047920033,8,BK,4792,33,309,080600,451 MAPLE STREET,40.661329,-73.9460715,047,047080600,POINT (-73.9460715 40.661329)
3047920038,5,BK,4792,38,309,080600,435 MAPLE STREET,40.66131,-73.9463743,047,047080600,POINT (-73.9463743 40.66131)
3047920039,5,BK,4792,39,309,080600,433 MAPLE STREET,40.6613073,-73.94645,047,047080600,POINT (-73.94645 40.6613073)
3047930051,8,BK,4793,51,309,080600,525 MAPLE STREET,40.6615117,-73.943397,047,047080600,POINT (-73.943397 40.6615117)
3047930053,8,BK,4793,53,309,080600,521 MAPLE STREET,40.6615035,-73.9435051,047,047080600,POINT (-73.9435051 40.6615035)
3047937504,5,BK,4793,7504,309,080600,516 KINGSTON AVENUE,40.6614291,-73.9429789,047,047080600,POINT (-73.9429789 40.6614291)
3047937505,5,BK,4793,7505,309,080600,543 BROOKLYN AVENUE,40.6612875,-73.9451741,047,047080600,POINT (-73.9451741 40.6612875)
3047940020,12,BK,4794,20,309,080600,630 EAST NEW YORK AVENUE,40.6618786,-73.9417026,047,047080600,POINT (-73.9417026 40.6618786)
3047950001,9,BK,4795,1,309,087401,543 ALBANY AVENUE,40.661636,-73.9395906,047,047087401,POINT (-73.9395906 40.661636)
3047967501,10,BK,4796,7501,309,080400,384 MAPLE STREET,40.6607564,-73.9482743,047,047080400,POINT (-73.9482743 40.6607564)
3047987502,6,BK,4798,7502,309,080600,559 BROOKLYN AVENUE,40.6607824,-73.9451276,047,047080600,POINT (-73.9451276 40.6607824)
3048007501,12,BK,4800,7501,309,087401,646 MAPLE STREET,40.6613284,-73.9392197,047,047087401,POINT (-73.9392197 40.6613284)
3048010077,6,BK,4801,77,309,080400,327 RUTLAND ROAD,40.6596647,-73.9498394,047,047080400,POINT (-73.9498394 40.6596647)
3048010177,6,BK,4801,177,309,080400,329 RUTLAND ROAD,40.6596701,-73.9497673,047,047080400,POINT (-73.9497673 40.6596701)
3048030037,48,BK,4803,37,309,081000,550 KINGSTON AVENUE,40.6603861,-73.9429834,047,047081000,POINT (-73.9429834 40.6603861)
3048050014,10,BK,4805,14,309,087401, MIDWOOD STREET,40.6606256,-73.9390365,047,047087401,POINT (-73.9390365 40.6606256)
3048060077,94,BK,4806,77,309,087600,824 EAST NEW YORK AVENUE,40.6622814,-73.9353476,047,047087600,POINT (-73.9353476 40.6622814)
3048090018,7,BK,4809,18,309,080400,340 RUTLAND ROAD,40.65925,-73.9494288,047,047080400,POINT (-73.9494288 40.65925)
3048090019,6,BK,4809,19,309,080400,342 RUTLAND ROAD,40.6592555,-73.9493567,047,047080400,POINT (-73.9493567 40.6592555)
3048090021,13,BK,4809,21,309,080400,346 RUTLAND ROAD,40.6592609,-73.9492486,047,047080400,POINT (-73.9492486 40.6592609)
3048090023,6,BK,4809,23,309,080400, RUTLAND ROAD,40.6592691,-73.9491404,047,047080400,POINT (-73.9491404 40.6592691)
3048090024,6,BK,4809,24,309,080400, RUTLAND ROAD,40.6592718,-73.9490683,047,047080400,POINT (-73.9490683 40.6592718)
3048110202,20,BK,4811,202,309,081000,461 WINTHROP STREET,40.6577163,-73.9446977,047,047081000,POINT (-73.9446977 40.6577163)
3048130019,8,BK,4813,19,309,087401,664 RUTLAND ROAD,40.6599227,-73.9386515,047,047087401,POINT (-73.9386515 40.6599227)
3048130020,8,BK,4813,20,309,087401,668 RUTLAND ROAD,40.6599282,-73.9385613,047,047087401,POINT (-73.9385613 40.6599282)
